seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
804124,1,8.30,86.67,17.28,1.06,1.92,7.04
25101,1,5.70,101.79,20.57,1.07,0.73,6.53
715407,1,4.05,116.86,30.26,1.00,0.21,11.31
84388,1,11.60,177.87,19.31,1.34,5.65,5.96
738984,1,3.30,81.40,29.66,0.95,0.34,8.84
825953,1,5.90,88.20,17.41,1.32,0.54,10.18
131057,1,4.75,103.15,23.65,1.42,0.45,5.88
433835,1,4.10,139.66,32.56,1.26,0.25,9.13
123753,1,3.40,91.99,25.43,1.39,0.47,5.39
567282,1,3.20,85.25,25.27,1.16,0.12,9.50
927562,1,8.15,73.50,21.01,1.25,0.16,8.39
80869,1,7.05,156.93,28.09,1.03,0.20,5.03
397578,1,5.40,99.71,22.62,0.66,0.18,11.63
973120,1,3.60,108.12,33.32,1.09,1.30,10.12
300948,1,11.80,122.32,17.97,1.36,0.68,8.33
132216,1,6.60,81.15,17.21,1.25,0.71,6.01
488584,1,7.40,151.78,23.60,0.94,0.70,11.98
508372,1,5.30,77.27,25.68,1.41,1.49,5.41
662864,1,3.20,81.53,24.76,1.08,0.24,6.65
313737,1,4.45,60.31,26.58,1.19,0.98,9.02
955623,1,8.30,98.05,14.84,1.48,0.43,10.76
521022,1,5.60,123.76,29.42,1.47,0.30,11.58
286446,1,4.75,97.12,22.86,1.30,0.31,11.85
960284,1,5.80,95.08,19.71,1.14,0.05,7.67
924808,1,8.05,131.64,17.16,1.39,0.75,5.25
499164,1,6.95,180.57,25.60,0.56,0.56,9.16
24859,1,6.25,131.00,30.33,1.35,0.31,11.07
596936,1,6.55,129.18,21.95,1.41,0.18,8.87
555198,1,4.15,57.76,18.38,0.72,1.08,7.14
148208,1,5.70,92.56,24.40,1.14,0.21,5.16
633975,1,6.40,120.43,20.91,1.34,0.38,11.04
840793,1,3.15,52.05,25.53,0.95,0.12,5.12
105897,1,8.80,174.70,22.63,1.34,1.08,6.06
723322,1,4.65,128.87,27.31,0.94,1.64,8.64
140339,1,10.30,123.96,24.95,0.76,0.88,9.58
748826,1,8.60,187.71,26.90,1.40,0.47,9.99
419114,1,6.05,105.56,20.40,0.52,0.18,8.43
6511,1,8.35,187.87,24.36,1.04,1.14,5.90
966231,1,2.45,55.09,25.44,0.13,0.49,6.75
165970,1,10.10,138.05,34.03,1.38,0.10,10.60
596042,1,10.95,153.41,23.42,1.00,0.46,11.05
181468,1,3.85,110.91,31.62,1.17,0.04,11.75
933023,1,4.85,79.97,19.13,0.95,2.78,7.97
738325,1,6.90,133.82,24.53,1.50,0.28,11.66
804360,1,4.10,61.97,16.55,1.18,0.24,6.36
432079,1,3.65,65.03,19.82,0.72,3.81,6.23
